SOURCELONG:Starfinder Armory	SOURCESHORT:SPW	SOURCEWEB:http://paizo.com/products/btpya1rr?Starfinder-Armory	SOURCEDATE:2018-10
# Original Entry by: bigrin42

###Block:BASIC MELEE WEAPONS
# One-Handed Weapons
# Uncategorized
Handaxe, basic	KEY:Handaxe (basic)		PROFICIENCY:WEAPON|Handaxe (basic)	MODIFY:ItemLevel|SET|1	QUALITY:Level|1	COST:90	PART:1|MODIFY:Damage|SET|1d4 	DAMAGE:1d4 	TYPE:RESIZABLE.Slashing.Weapon.Melee.Weapon Group ~ Basic Melee Weapons.Basic Melee Weapons.Uncategorized.ToHit_UseStr.Damage_UseStr		WIELD:OneHanded		QUALITY:Critical|-		QUALITY:Bulk|L	BONUS:VAR|BulkLight|1	WT:0.1	SPROP:Analog, thrown (20 ft.)
#  Projectile
Dart cannon, light		KEY:Dart cannon (light)		PROFICIENCY:WEAPON|Dart cannon (light)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|2		QUALITY:Level|2		COST:690		PART:1|MODIFY:Damage|SET|1d8		DAMAGE:1d8		TYPE:Piercing.PROJECTILE		RANGE:120		QUALITY:Critical|Embed 1d6		QUALITY:Capacity|50 darts		QUALITY:Usage|10		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Unwieldy
Rail cannon, tactical		KEY:Rail cannon (tactical)		PROFICIENCY:WEAPON|Rail cannon (tactical)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|3		QUALITY:Level|3		COST:1410		PART:1|MODIFY:Damage|SET|1d10		DAMAGE:1d10		TYPE:Piercing.PROJECTILE		RANGE:60		QUALITY:Critical|Bleed 1d4		QUALITY:Capacity|20 rounds		QUALITY:Usage|5		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Line, unwieldy
Dart cannon, tactical		KEY:Dart cannon (tactical)		PROFICIENCY:WEAPON|Dart cannon (tactical)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|5		QUALITY:Level|5		COST:2800		PART:1|MODIFY:Damage|SET|1d12		DAMAGE:1d12		TYPE:Piercing.PROJECTILE		RANGE:130		QUALITY:Critical|Embed 1d8		QUALITY:Capacity|50 darts		QUALITY:Usage|10		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Unwieldy
Dart cannon, heavy		KEY:Dart cannon (heavy)		PROFICIENCY:WEAPON|Dart cannon (heavy)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|8		QUALITY:Level|8		COST:9650		PART:1|MODIFY:Damage|SET|2d12		DAMAGE:2d12		TYPE:Piercing.PROJECTILE		RANGE:140		QUALITY:Critical|Embed 1d8		QUALITY:Capacity|50 darts		QUALITY:Usage|10		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Unwieldy
Dart cannon, advanced		KEY:Dart cannon (advanced)		PROFICIENCY:WEAPON|Dart cannon (advanced)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|11		QUALITY:Level|11		COST:22300		PART:1|MODIFY:Damage|SET|3d12		DAMAGE:3d12		TYPE:Piercing.PROJECTILE		RANGE:150		QUALITY:Critical|Embed 1d10		QUALITY:Capacity|50 darts		QUALITY:Usage|10		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Unwieldy
Rail cannon, advanced		KEY:Rail cannon (advanced)		PROFICIENCY:WEAPON|Rail cannon (advanced)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|12		QUALITY:Level|12		COST:37000		PART:1|MODIFY:Damage|SET|3d10		DAMAGE:3d10		TYPE:Piercing.PROJECTILE		RANGE:80		QUALITY:Critical|Bleed 2d4		QUALITY:Capacity|40 rounds		QUALITY:Usage|8		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Line, unwieldy
Dart cannon, elite		KEY:Dart cannon (elite)		PROFICIENCY:WEAPON|Dart cannon (elite)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|15		QUALITY:Level|15		COST:118000		PART:1|MODIFY:Damage|SET|6d12		DAMAGE:6d12		TYPE:Piercing.PROJECTILE		RANGE:150		QUALITY:Critical|Embed 2d12		QUALITY:Capacity|50 darts		QUALITY:Usage|5		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Unwieldy
Rail cannon, elite		KEY:Rail cannon (elite)		PROFICIENCY:WEAPON|Rail cannon (elite)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|16		QUALITY:Level|16		COST:176000		PART:1|MODIFY:Damage|SET|8d10		DAMAGE:8d10		TYPE:Piercing.PROJECTILE		RANGE:80		QUALITY:Critical|Bleed 3d6		QUALITY:Capacity|50 rounds		QUALITY:Usage|10		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Line, unwieldy
Dart cannon, paragon		KEY:Dart cannon (paragon)		PROFICIENCY:WEAPON|Dart cannon (paragon)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|19		QUALITY:Level|19		COST:584000		PART:1|MODIFY:Damage|SET|9d12		DAMAGE:9d12		TYPE:Piercing.PROJECTILE		RANGE:150		QUALITY:Critical|Embed 3d12		QUALITY:Capacity|50 darts		QUALITY:Usage|5		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Unwieldy
Rail cannon, paragon		KEY:Rail cannon (paragon)		PROFICIENCY:WEAPON|Rail cannon (paragon)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|19		QUALITY:Level|19		COST:591000		PART:1|MODIFY:Damage|SET|12d10		DAMAGE:12d10		TYPE:Piercing.PROJECTILE		RANGE:100		QUALITY:Critical|Bleed 4d6		QUALITY:Capacity|60 rounds		QUALITY:Usage|10		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Line, unwieldy
#  Shock
Arc caster, static		KEY:Arc caster (static)		PROFICIENCY:WEAPON|Arc caster (static)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|1		QUALITY:Level|1		COST:375		PART:1|MODIFY:Damage|SET|1d8		DAMAGE:1d8		TYPE:Electricity.SHOCK		RANGE:60		QUALITY:Critical|Second arc 1d6		QUALITY:Capacity|20 charges		QUALITY:Usage|2		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:First arc 1d6, unwieldy
Stormcaller, sheet		KEY:Stormcaller (sheet)		PROFICIENCY:WEAPON|Stormcaller (sheet)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|2		QUALITY:Level|2		COST:1100		PART:1|MODIFY:Damage|SET|1d8		DAMAGE:1d8		TYPE:Electricity.SHOCK		RANGE:30		QUALITY:Critical|-		QUALITY:Capacity|20 charges		QUALITY:Usage|5		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Flexible line, living, unwieldy
Colossus coil, corona		KEY:Colossus coil (corona)		PROFICIENCY:WEAPON|Colossus coil (corona)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|3		QUALITY:Level|3		COST:1450		PART:1|MODIFY:Damage|SET|1d8		DAMAGE:1d8		TYPE:Electricity.SHOCK		RANGE:80		QUALITY:Critical|Arc 1d6		QUALITY:Capacity|20 charges		QUALITY:Usage|4		QUALITY:Bulk|3		BONUS:VAR|Bulk|3		WT:3		SPROP:Boost 1d8
Cathode cannon, tactical		KEY:Cathode cannon (tactical)		PROFICIENCY:WEAPON|Cathode cannon (tactical)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|4		QUALITY:Level|4		COST:2040		PART:1|MODIFY:Damage|SET|1d10		DAMAGE:1d10		TYPE:Electricity.SHOCK		RANGE:40		QUALITY:Critical|-		QUALITY:Capacity|40 charges		QUALITY:Usage|4		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Unwieldy, wide line
Arc caster, aurora		KEY:Arc caster (aurora)		PROFICIENCY:WEAPON|Arc caster (aurora)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|5		QUALITY:Level|5		COST:3160		PART:1|MODIFY:Damage|SET|2d6		DAMAGE:2d6		TYPE:Electricity.SHOCK		RANGE:60		QUALITY:Critical|Second arc 1d6		QUALITY:Capacity|40 charges		QUALITY:Usage|2		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:First arc 1d6, unwieldy
Stormcaller, ribbon		KEY:Stormcaller (ribbon)		PROFICIENCY:WEAPON|Stormcaller (ribbon)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|7		QUALITY:Level|7		COST:7700		PART:1|MODIFY:Damage|SET|2d8		DAMAGE:2d8		TYPE:Electricity.SHOCK		RANGE:40		QUALITY:Critical|-		QUALITY:Capacity|40 charges		QUALITY:Usage|5		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Flexible line, living, unwieldy
Cathode cannon, advanced		KEY:Cathode cannon (advanced)		PROFICIENCY:WEAPON|Cathode cannon (advanced)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|8		QUALITY:Level|8		COST:9300		PART:1|MODIFY:Damage|SET|2d12		DAMAGE:2d12		TYPE:Electricity.SHOCK		RANGE:60		QUALITY:Critical|-		QUALITY:Capacity|40 charges		QUALITY:Usage|4		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Unwieldy, wide line
Colossus coil, brush		KEY:Colossus coil (brush)		PROFICIENCY:WEAPON|Colossus coil (brush)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|9		QUALITY:Level|9		COST:13800		PART:1|MODIFY:Damage|SET|3d8		DAMAGE:3d8		TYPE:Electricity.SHOCK		RANGE:100		QUALITY:Critical|Arc 2d6		QUALITY:Capacity|40 charges		QUALITY:Usage|8		QUALITY:Bulk|3		BONUS:VAR|Bulk|3		WT:3		SPROP:Boost 1d8
Arc caster, storm		KEY:Arc caster (storm)		PROFICIENCY:WEAPON|Arc caster (storm)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|11		QUALITY:Level|11		COST:25600		PART:1|MODIFY:Damage|SET|5d6		DAMAGE:5d6		TYPE:Electricity.SHOCK		RANGE:80		QUALITY:Critical|Second arc 2d6		QUALITY:Capacity|40 charges		QUALITY:Usage|4		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:First arc 2d6, unwieldy
Cathode cannon, elite		KEY:Cathode cannon (elite)		PROFICIENCY:WEAPON|Cathode cannon (elite)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|12		QUALITY:Level|12		COST:35300		PART:1|MODIFY:Damage|SET|3d12		DAMAGE:3d12		TYPE:Electricity.SHOCK		RANGE:60		QUALITY:Critical|-		QUALITY:Capacity|40 charges		QUALITY:Usage|4		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Unwieldy, wide line
Stormcaller, rocket		KEY:Stormcaller (rocket)		PROFICIENCY:WEAPON|Stormcaller (rocket)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|13		QUALITY:Level|13		COST:57000		PART:1|MODIFY:Damage|SET|4d8		DAMAGE:4d8		TYPE:Electricity.SHOCK		RANGE:60		QUALITY:Critical|-		QUALITY:Capacity|40 charges		QUALITY:Usage|5		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Flexible line, living, unwieldy
Colossus coil, streamer arc		KEY:Colossus coil (streamer arc)		PROFICIENCY:WEAPON|Colossus coil (streamer arc)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|14		QUALITY:Level|14		COST:76400		PART:1|MODIFY:Damage|SET|5d8		DAMAGE:5d8		TYPE:Electricity.SHOCK		RANGE:100		QUALITY:Critical|Arc 3d6		QUALITY:Capacity|40 charges		QUALITY:Usage|8		QUALITY:Bulk|3		BONUS:VAR|Bulk|3		WT:3		SPROP:Boost 2d8
Cathode cannon, paragon		KEY:Cathode cannon (paragon)		PROFICIENCY:WEAPON|Cathode cannon (paragon)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|15		QUALITY:Level|15		COST:109000		PART:1|MODIFY:Damage|SET|6d12		DAMAGE:6d12		TYPE:Electricity.SHOCK		RANGE:100		QUALITY:Critical|-		QUALITY:Capacity|40 charges		QUALITY:Usage|4		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Unwieldy, wide line
Arc caster, tempest		KEY:Arc caster (tempest)		PROFICIENCY:WEAPON|Arc caster (tempest)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|17		QUALITY:Level|17		COST:262000		PART:1|MODIFY:Damage|SET|10d6		DAMAGE:10d6		TYPE:Electricity.SHOCK		RANGE:80		QUALITY:Critical|Second arc 4d6		QUALITY:Capacity|40 charges		QUALITY:Usage|5		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:First arc 4d6, unwieldy
Cathode cannon, shockstorm		KEY:Cathode cannon (shockstorm)		PROFICIENCY:WEAPON|Cathode cannon (shockstorm)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|18		QUALITY:Level|18		COST:647000		PART:1|MODIFY:Damage|SET|7d12		DAMAGE:7d12		TYPE:Electricity.SHOCK		RANGE:120		QUALITY:Critical|-		QUALITY:Capacity|80 charges		QUALITY:Usage|4		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Unwieldy, wide line
Stormcaller, mooth-channel		KEY:Stormcaller (mooth-channel)		PROFICIENCY:WEAPON|Stormcaller (mooth-channel)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|18		QUALITY:Level|18		COST:440000		PART:1|MODIFY:Damage|SET|8d8		DAMAGE:8d8		TYPE:Electricity.SHOCK		RANGE:60		QUALITY:Critical|-		QUALITY:Capacity|40 charges		QUALITY:Usage|5		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Flexible line, living, unwieldy
Colossus coil, multistream		KEY:Colossus coil (multistream)		PROFICIENCY:WEAPON|Colossus coil (multistream)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|19		QUALITY:Level|19		COST:888000		PART:1|MODIFY:Damage|SET|10d8		DAMAGE:10d8		TYPE:Electricity.SHOCK		RANGE:120		QUALITY:Critical|Arc 4d6		QUALITY:Capacity|80 charges		QUALITY:Usage|10		QUALITY:Bulk|3		BONUS:VAR|Bulk|3		WT:3		SPROP:Boost 3d8
#  Sonic
Shout projector, exhorter		KEY:Shout projector (exhorter)		PROFICIENCY:WEAPON|Shout projector (exhorter)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|1		QUALITY:Level|1		COST:420		PART:1|MODIFY:Damage|SET|1d6		DAMAGE:1d6		TYPE:Sonic.SONIC		RANGE:30		QUALITY:Critical|Demoralize		QUALITY:Capacity|20 charges		QUALITY:Usage|2		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Explode (10 ft.), integrated (2 slots), nonlethal, unwieldy
Dirge cannon, harmonic		KEY:Dirge cannon (harmonic)		PROFICIENCY:WEAPON|Dirge cannon (harmonic)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|2		QUALITY:Level|2		COST:900		PART:1|MODIFY:Damage|SET|1d8		DAMAGE:1d8		TYPE:Sonic.SONIC		RANGE:20		QUALITY:Critical|Deafen		QUALITY:Capacity|20 charges		QUALITY:Usage|4		QUALITY:Bulk|3		BONUS:VAR|Bulk|3		WT:3		SPROP:Antibiological, blast, unwieldy
Sonic bolter, light		KEY:Sonic bolter (light)		PROFICIENCY:WEAPON|Sonic bolter (light)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|3		QUALITY:Level|3		COST:1480		PART:1|MODIFY:Damage|SET|1d10		DAMAGE:1d10		TYPE:Sonic.SONIC		RANGE:60		QUALITY:Critical|Sicken		QUALITY:Capacity|20 charges		QUALITY:Usage|2		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Antibiological, line, unwieldy
Resonator, diffraction		KEY:Resonator (diffraction)		PROFICIENCY:WEAPON|Resonator (diffraction)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|4		QUALITY:Level|4		COST:2080		PART:1|MODIFY:Damage|SET|1d8		DAMAGE:1d8		TYPE:Sonic.SONIC		RANGE:60		QUALITY:Critical|Deafen		QUALITY:Capacity|40 charges		QUALITY:Usage|2		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Boost 1d8, penetrating
Shout projector, damper		KEY:Shout projector (damper)		PROFICIENCY:WEAPON|Shout projector (damper)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|6		QUALITY:Level|6		COST:4750		PART:1|MODIFY:Damage|SET|2d6		DAMAGE:2d6		TYPE:Sonic.SONIC		RANGE:40		QUALITY:Critical|Demoralize		QUALITY:Capacity|20 charges		QUALITY:Usage|2		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Explode (10 ft.), integrated (2 slots), nonlethal, unwieldy
Dirge cannon, resonant		KEY:Dirge cannon (resonant)		PROFICIENCY:WEAPON|Dirge cannon (resonant)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|7		QUALITY:Level|7		COST:4270		PART:1|MODIFY:Damage|SET|2d6		DAMAGE:2d6		TYPE:Sonic.SONIC		RANGE:30		QUALITY:Critical|Deafen		QUALITY:Capacity|40 charges		QUALITY:Usage|4		QUALITY:Bulk|3		BONUS:VAR|Bulk|3		WT:3		SPROP:Antibiological, blast, unwieldy
Sonic bolter, heavy		KEY:Sonic bolter (heavy)		PROFICIENCY:WEAPON|Sonic bolter (heavy)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|8		QUALITY:Level|8		COST:10100		PART:1|MODIFY:Damage|SET|2d10		DAMAGE:2d10		TYPE:Sonic.SONIC		RANGE:80		QUALITY:Critical|Sicken		QUALITY:Capacity|20 charges		QUALITY:Usage|2		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Antibiological, line, unwieldy
Resonator, refraction		KEY:Resonator (refraction)		PROFICIENCY:WEAPON|Resonator (refraction)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|10		QUALITY:Level|10		COST:18300		PART:1|MODIFY:Damage|SET|2d8		DAMAGE:2d8		TYPE:Sonic.SONIC		RANGE:80		QUALITY:Critical|Deafen		QUALITY:Capacity|40 charges		QUALITY:Usage|2		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Boost 2d8, penetrating
Shout projector, pacifier		KEY:Shout projector (pacifier)		PROFICIENCY:WEAPON|Shout projector (pacifier)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|11		QUALITY:Level|11		COST:22800		PART:1|MODIFY:Damage|SET|3d8		DAMAGE:3d8		TYPE:Sonic.SONIC		RANGE:60		QUALITY:Critical|Demoralize		QUALITY:Capacity|40 charges		QUALITY:Usage|2		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Explode (15 ft.), integrated (2 slots), nonlethal, unwieldy
Sonic bolter, assault		KEY:Sonic bolter (assault)		PROFICIENCY:WEAPON|Sonic bolter (assault)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|12		QUALITY:Level|12		COST:38000		PART:1|MODIFY:Damage|SET|3d12		DAMAGE:3d12		TYPE:Sonic.SONIC		RANGE:80		QUALITY:Critical|Sicken		QUALITY:Capacity|20 charges		QUALITY:Usage|2		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Antibiological, line, unwieldy
Dirge cannon, anharmonic		KEY:Dirge cannon (anharmonic)		PROFICIENCY:WEAPON|Dirge cannon (anharmonic)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|13		QUALITY:Level|13		COST:49900		PART:1|MODIFY:Damage|SET|5d6		DAMAGE:5d6		TYPE:Sonic.SONIC		RANGE:40		QUALITY:Critical|Deafen		QUALITY:Capacity|80 charges		QUALITY:Usage|4		QUALITY:Bulk|3		BONUS:VAR|Bulk|3		WT:3		SPROP:Antibiological, blast, unwieldy
Resonator, linear		KEY:Resonator (linear)		PROFICIENCY:WEAPON|Resonator (linear)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|14		QUALITY:Level|14		COST:73800		PART:1|MODIFY:Damage|SET|4d8		DAMAGE:4d8		TYPE:Sonic.SONIC		RANGE:100		QUALITY:Critical|Deafen		QUALITY:Capacity|40 charges		QUALITY:Usage|2		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Boost 3d8, penetrating
Dirge cannon, parametric		KEY:Dirge cannon (parametric)		PROFICIENCY:WEAPON|Dirge cannon (parametric)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|16		QUALITY:Level|16		COST:172000		PART:1|MODIFY:Damage|SET|7d6		DAMAGE:7d6		TYPE:Sonic.SONIC		RANGE:40		QUALITY:Critical|Deafen		QUALITY:Capacity|80 charges		QUALITY:Usage|4		QUALITY:Bulk|3		BONUS:VAR|Bulk|3		WT:3		SPROP:Antibiological, blast, unwieldy
Shout projector, riot		KEY:Shout projector (riot)		PROFICIENCY:WEAPON|Shout projector (riot)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|17		QUALITY:Level|17		COST:304000		PART:1|MODIFY:Damage|SET|5d8		DAMAGE:5d8		TYPE:Sonic.SONIC		RANGE:60		QUALITY:Critical|Demoralize		QUALITY:Capacity|40 charges		QUALITY:Usage|4		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Explode (15 ft.), integrated (4 slots), nonlethal, unwieldy
Sonic bolter, devastator		KEY:Sonic bolter (devastator)		PROFICIENCY:WEAPON|Sonic bolter (devastator)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|18		QUALITY:Level|18		COST:398000		PART:1|MODIFY:Damage|SET|6d12		DAMAGE:6d12		TYPE:Sonic.SONIC		RANGE:90		QUALITY:Critical|Sicken		QUALITY:Capacity|20 charges		QUALITY:Usage|2		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Antibiological, line, unwieldy
Resonator, phased		KEY:Resonator (phased)		PROFICIENCY:WEAPON|Resonator (phased)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|19		QUALITY:Level|19		COST:565000		PART:1|MODIFY:Damage|SET|8d8		DAMAGE:8d8		TYPE:Sonic.SONIC		RANGE:110		QUALITY:Critical|Deafen		QUALITY:Capacity|40 charges		QUALITY:Usage|2		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Boost 5d8, penetrating
Shout projector, crackdown		KEY:Shout projector (crackdown)		PROFICIENCY:WEAPON|Shout projector (crackdown)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|20		QUALITY:Level|20		COST:918000		PART:1|MODIFY:Damage|SET|9d8		DAMAGE:9d8		TYPE:Sonic.SONIC		RANGE:80		QUALITY:Critical|Demoralize		QUALITY:Capacity|80 charges		QUALITY:Usage|8		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Explode (20 ft.), integrated (4 slots), nonlethal, unwieldy
#  Uncategorized
Psychic-wave cannon I		KEY:Psychic-wave cannon I		PROFICIENCY:WEAPON|Psychic-wave cannon I		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|2		QUALITY:Level|2		COST:1100		PART:1|MODIFY:Damage|SET|1d6		DAMAGE:1d6		TYPE:-		RANGE:30		QUALITY:Critical|Demoralize		QUALITY:Capacity|20 charges		QUALITY:Usage|4		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Blast, living, mind-affecting, unwieldy
