SOURCELONG:System Reference Document 5.0	SOURCESHORT:SRD5	SOURCEWEB:http://dnd.wizards.com/articles/features/systems-reference-document-srd
# Original Entry: See contributors listed in PCC file.

# Monsters begin on page 264, appendix creatures are on page 361

###Block: Monsters -- Page 264
Aboleth							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Aboleth								SOURCEPAGE:p.13			SIZE:L	RACETYPE:Aberration	KIT:1|LE	BONUS:VAR|AC_Natural_Armor|8|TYPE=Racial	MONSTERCLASS:Hit Die:18	MOVE:Walk,10,Swim,40	BONUS:STAT|STR|10	BONUS:STAT|DEX|-2	BONUS:STAT|CON|4	BONUS:STAT|INT|8	BONUS:STAT|WIS|4	BONUS:STAT|CHA|8	BONUS:VAR|DarkvisionRange|120|TYPE=Base	BONUS:VAR|TelepathyRange|120|TYPE=Base	CR:10
Angel (Deva)					OUTPUTNAME:Deva								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Angel (Deva)									SOURCEPAGE:p.16		KEY:Angel (Deva)					SORTKEY:Angel	SIZE:M	RACETYPE:Celestial	KIT:1|LG	BONUS:VAR|AC_Natural_Armor|3|TYPE=Racial	MONSTERCLASS:Hit Die:16	MOVE:Walk,30,Fly,90	BONUS:STAT|STR|8	BONUS:STAT|DEX|8	BONUS:STAT|CON|8	BONUS:STAT|INT|6	BONUS:STAT|WIS|10	BONUS:STAT|CHA|10	BONUS:VAR|DarkvisionRange|120|TYPE=Base	CR:10
# Ogre								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Ogre									SOURCEPAGE:p.237			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Oni								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Oni									SOURCEPAGE:p.239			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
## Oozes
# Black Pudding						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Black Pudding							SOURCEPAGE:p.241			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Gelatinous Cube						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Gelatinous Cube							SOURCEPAGE:p.242			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Gray Ooze							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Gray Ooze								SOURCEPAGE:p.243			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Ochre jelly							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Ochre jelly								SOURCEPAGE:p.243			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Orc								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Orc									SOURCEPAGE:p.246			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Otyugh							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Otyugh								SOURCEPAGE:p.248			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Owlbear							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Owlbear								SOURCEPAGE:p.249			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Pegasus							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Pegasus								SOURCEPAGE:p.250			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
Pseudodragon						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Pseudodragon							SOURCEPAGE:p.254			SIZE:T	RACETYPE:Dragon	KIT:1|NG	BONUS:VAR|AC_Natural_Armor|1|TYPE=Racial	MONSTERCLASS:Hit Die:2	MOVE:Walk,15,Fly,60	BONUS:STAT|STR|-4	BONUS:STAT|DEX|4	BONUS:STAT|CON|2	BONUS:STAT|WIS|2	BONUS:VAR|DarkvisionRange|60|TYPE=Base	BONUS:VAR|BlindsightRange|10|TYPE=Base	CR:1/4	NATURALATTACKS:Bite,Melee.Weapon.Attack.Natural.Piercing,*1,1d4	NATURALATTACKS:Sting,Melee.Weapon.Attack.Natural.Piercing,*1,1d4,SPROP=target must succeed on a DC 11 Constitution saving throw or become poisoned for 1 hour. If the saving throw fails by 5 or more; the target falls unconscious for the same duration or until it takes damage or another creature uses an action to shake it awake.
# Purple Worm							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Purple Worm								SOURCEPAGE:p.255			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:

# Rakshasa							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Rakshasa								SOURCEPAGE:p.257			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Remorhaz							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Remorhaz								SOURCEPAGE:p.258			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Roc								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Roc									SOURCEPAGE:p.260			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Roper								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Roper									SOURCEPAGE:p.261			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Rust Monster						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Rust Monster							SOURCEPAGE:p.262			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Sahuagin							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Sahuagin								SOURCEPAGE:p.263			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Salamander							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Salamander								SOURCEPAGE:p.266			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Satyr								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Satyr									SOURCEPAGE:p.267			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Shadow							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Shadow								SOURCEPAGE:p.269			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Shambling Mound						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Shambling Mound							SOURCEPAGE:p.270			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Shield Guardian						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Shield Guardian							SOURCEPAGE:p.271			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
## Skeletons
# Skeleton							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Skeleton								SOURCEPAGE:p.272			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Minotaur Skeleton 					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Minotaur Skeleton 						SOURCEPAGE:p.273			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Warhorse Skeleton						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Warhorse Skeleton							SOURCEPAGE:p.273			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:

# Specter							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Specter								SOURCEPAGE:p.279			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:

## Sphinxes
# Androsphinx							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Androsphinx								SOURCEPAGE:p.281			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Gynosphinx							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Gynosphinx								SOURCEPAGE:p.282			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Sprite							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Sprite								SOURCEPAGE:p.283			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Stirge							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Stirge								SOURCEPAGE:p.284			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Succubus/Incubus							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Succubus								SOURCEPAGE:p.285			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Tarrasque							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Tarrasque								SOURCEPAGE:p.286			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Treant							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Treant								SOURCEPAGE:p.289			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Troll								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Troll									SOURCEPAGE:p.291			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Unicorn 							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Unicorn 								SOURCEPAGE:p.294			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Vampire							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Vampire								SOURCEPAGE:p.297			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Vampire Spawn						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Vampire Spawn							SOURCEPAGE:p.298			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Wight								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Wight									SOURCEPAGE:p.300			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Will-o'-Wisp						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Will-o'-Wisp							SOURCEPAGE:p.301			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Wraith							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Wraith								SOURCEPAGE:p.302			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Wyvern 							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Wyvern 								SOURCEPAGE:p.303			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Xorn								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Xorn									SOURCEPAGE:p.304			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
## Zombies
# Zombie							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Zombie								SOURCEPAGE:p.316			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Ogre Zombie							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Ogre Zombie								SOURCEPAGE:p.316			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:


###Block: Appendix Creatures	-- Page 361
# Misc Creatures
Ape								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Ape								SOURCEPAGE:p.		
Awakened Shrub						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Awakened Shrub						SOURCEPAGE:p.		
Awakened Tree						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Awakened Tree						SOURCEPAGE:p.		
Axe Beak							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Axe Beak							SOURCEPAGE:p.		
Baboon							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Baboon							SOURCEPAGE:p.		
Badger							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Badger							SOURCEPAGE:p.		
Bat								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Bat								SOURCEPAGE:p.		
Black Bear							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Black Bear							SOURCEPAGE:p.		
Blink Dog							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Blink Dog							SOURCEPAGE:p.		
Brown Bear							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Brown Bear							SOURCEPAGE:p.		
Blood Hawk							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Blood Hawk							SOURCEPAGE:p.		
Boar								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Boar								SOURCEPAGE:p.		
Camel								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Camel								SOURCEPAGE:p.		
Cat								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Cat								SOURCEPAGE:p.		
Constrictor Snake						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Constrictor Snake						SOURCEPAGE:p.		
Crab								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Crab								SOURCEPAGE:p.		
Crocodile							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Crocodile							SOURCEPAGE:p.		
Death Dog							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Death Dog							SOURCEPAGE:p.		
Deer								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Deer								SOURCEPAGE:p.		
Dire Wolf							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Dire Wolf							SOURCEPAGE:p.		
Draft Horse							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Draft Horse							SOURCEPAGE:p.		
Eagle								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Eagle								SOURCEPAGE:p.		
Elephant							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Elephant							SOURCEPAGE:p.		
Elk								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Elk								SOURCEPAGE:p.		
Frog								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Frog								SOURCEPAGE:p.		
Giant Ape							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Ape							SOURCEPAGE:p.		
Giant Badger						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Badger						SOURCEPAGE:p.		
Giant Bat							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Bat							SOURCEPAGE:p.		
Giant Boar							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Boar							SOURCEPAGE:p.		
Giant Centipede						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Centipede						SOURCEPAGE:p.		
Giant Constrictor Snake					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Constrictor Snake					SOURCEPAGE:p.		
Giant Crab							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Crab							SOURCEPAGE:p.		
Giant Crocodile						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Crocodile						SOURCEPAGE:p.		
Giant Eagle							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Eagle							SOURCEPAGE:p.		
Giant Elk							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Elk							SOURCEPAGE:p.		
